appid,cluster_id,umap_x,umap_y,topic_0_x,topic_1_x,topic_2_x,topic_3_x,topic_4_x,topic_5_x,topic_6_x,topic_7_x,topic_8_x,topic_9_x,topic_0_y,topic_1_y,topic_2_y,topic_3_y,topic_4_y,topic_5_y,topic_6_y,topic_7_y,topic_8_y,topic_9_y
265550,5,9.340295,4.0931387,,,,,,,,,,,0.007694338353704215,0.007693952099008439,0.007693938441154209,0.007693082651228144,0.007693571625877491,0.00769604212117387,0.0076932493528885084,0.007693135207286997,0.007694712739573967,0.9307539774081042
1203220,0,10.609451,-0.12642622,,,,,,,,,,,0.004348577904779593,0.004348590504096468,0.004348731792464063,0.0043493535814578405,0.004349204666947907,0.004348384096189441,0.00434835997015724,0.9608609155690178,0.004349610835903941,0.004348271078985779
56437,3,10.351305,6.983816,,,,,,,,,,,0.003334560075801896,0.0033339561876543247,0.003333765547967401,0.15281485460710262,0.0033341797783077087,0.003333683075670085,0.0033342952470035605,0.439654806201034,0.0033340338972423743,0.38419186538221606
578080,2,11.533285,3.9149666,,,,,,,,,,,0.00625089319902813,0.006251185657992383,0.006251379000465368,0.0062510723904844155,0.006251660457599599,0.16488142267102807,0.006250953375499723,0.7851094670343212,0.006251293688678319,0.006250672524902834
225260,0,12.318728,1.0938392,,,,,,,,,,,0.005000995313386731,0.00500163476579796,0.3945531611063857,0.005001048698229235,0.56543855674334,0.0050014994352227836,0.00500029015919035,0.005001154450142983,0.005000776934794555,0.005000882393509872
35720,1,7.398743,1.9801474,,,,,,,,,,,0.007144012573574209,0.007143693410374457,0.007143244901043818,0.0071449852504947625,0.00714419711450534,0.007144556270971574,0.007143823732825796,0.007143547437490988,0.935703884469979,0.007144054838740169
209160,2,12.284214,5.414168,,,,,,,,,,,0.005000918294951472,0.9549937488866145,0.005000276479877322,0.005001061649263302,0.005000444326228582,0.0050003416629716335,0.005000775627007169,0.005001695353427294,0.005000409699687127,0.0050003280199714785
41070,4,8.750878,2.9178882,,,,,,,,,,,0.010002516856662546,0.7361708843307446,0.010002033669647987,0.01000384559718009,0.010002237588969135,0.010000838847210584,0.010001743229742802,0.1838116513229668,0.010002167825608957,0.010002080731266414
99900,0,12.922954,2.258494,,,,,,,,,,,0.010001496770642404,0.010005009546044094,0.010001727245905215,0.010000269728486184,0.9099832302260707,0.010004738692579332,0.010001186218456769,0.010000379970662365,0.010000998223939432,0.010000963377213698
1328670,0,13.647288,1.8833865,,,,,,,,,,,0.9437402823002771,0.0062514726330601695,0.006250431959591869,0.006251454506927737,0.006250958405163289,0.006250326618461923,0.006252142266708861,0.0062504216580173185,0.006251209965886167,0.006251299685905653
1217060,1,5.6186852,1.7783043,,,,,,,,,,,0.0034492407552133746,0.00344939215080691,0.0034491779320726945,0.23451620025590292,0.0034494667228067402,0.0034492807468198597,0.003448996399236594,0.7378899569201766,0.0034492327398660473,0.003449055377098337
433340,1,7.558776,3.6730554,,,,,,,,,,,0.006667396521552304,0.006667663576886048,0.006668139998716633,0.0066676302694687615,0.006667288524494722,0.006667187139623016,0.006667231778597562,0.006667169690631938,0.5301351975080586,0.41652509499197043
291480,2,11.500832,4.546124,,,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
238960,0,13.433722,0.7871441,,,,,,,,,,,0.005884473716230202,0.005884412499996781,0.005883183180557127,0.005883659123856285,0.005885883545153708,0.9470421567973122,0.00588419245862495,0.005883805186181086,0.005883727705761681,0.005884505786325874
960090,1,8.576399,3.7749374,,,,,,,,,,,0.19105131258598188,0.007144640975755003,0.7517915251510339,0.007145181343690874,0.007144270123252695,0.0071430034157633346,0.007145856954389743,0.007146039458574183,0.007144083596783429,0.00714408639477486
673130,4,9.467806,2.8699634,,,,,,,,,,,0.010000818141748984,0.010001643133466567,0.01000143292213681,0.9099857278117803,0.01000073648976181,0.010004202435897858,0.010001166164512812,0.010001081218121476,0.010002855458133385,0.010000336224439944
766570,5,7.812936,5.6008425,,,,,,,,,,,0.007145090495690973,0.0071432877221352335,0.007145199336993702,0.007145368121252483,0.5681906383692261,0.37465270064640216,0.007144481618873868,0.007143781337013228,0.007144946004832212,0.007144506347579973
42680,2,12.306405,5.45334,,,,,,,,,,,0.006668395619299007,0.00666730325865046,0.0066676153524597125,0.006667227160667437,0.0066669422038721175,0.006666927338748984,0.006667104948039968,0.9399946660338008,0.006666965001426061,0.006666853083035493
1623730,5,9.049831,4.9643025,,,,,,,,,,,0.005556493740753034,0.005556524190354819,0.005556577676459464,0.005556954393419469,0.40873416422334163,0.23566251227612361,0.005557651602382991,0.005556520785748343,0.31670608759219715,0.005556513519219638
365590,4,11.188443,2.7495534,,,,,,,,,,,0.004762409600243606,0.004762656359729674,0.00476259767628536,0.004762736872670531,0.004763218529594685,0.5564739302037386,0.004762797665056872,0.4054236360009264,0.0047624769058168025,0.004763540185937332
12220,4,9.951876,-0.20776206,,,,,,,,,,,0.9357038133060835,0.0071441939889871665,0.007143746216540075,0.007143698353212312,0.0071432194180973616,0.007144495747499567,0.007145305601584307,0.007143030829060126,0.0071438854915864755,0.007144611047349143
251060,3,10.489676,6.827126,,,,,,,,,,,0.006667747714512446,0.0066681049276152435,0.006667475507575233,0.006667245481236066,0.006668127126744505,0.006666735871616083,0.006667678067595731,0.9399894319721124,0.006669237173721558,0.006668216157270656
244850,5,9.104656,5.739315,,,,,,,,,,,0.005264004525407732,0.005264113406987439,0.0052635976687131,0.005263873096412321,0.005265415109302084,0.5243633195807917,0.43352435416745544,0.0052636473233454075,0.005263743216121688,0.005263931905462791
275850,5,8.923935,5.1662774,,,,,,,,,,,0.011113792621772263,0.011111860895134112,0.5372768812723724,0.01111349850509887,0.01111273330462409,0.37381686746558834,0.011112646245599598,0.01111313325717203,0.011113962245932845,0.01111462418670559
282440,4,9.695674,3.1375608,,,,,,,,,,,0.2901463898183284,0.0058841061133584035,0.005882708105158342,0.1391844226237202,0.005883994981235138,0.1344099430633155,0.005884080327122477,0.4009570664829239,0.005883485598571237,0.005883802886266548
433850,2,11.378696,3.6840932,,,,,,,,,,,0.003846622615084963,0.003846640409178839,0.0038466534255882623,0.0038467315830879325,0.9653797257928577,0.003846479408666954,0.003847051959820189,0.003847033802435866,0.003846649015715665,0.003846411987563552
219990,0,13.47024,0.7376039,,,,,,,,,,,0.00500108133100971,0.005000602372213972,0.005000169166435636,0.005002670177918685,0.005000876886068277,0.0050009210690042695,0.005001272878417844,0.005000643067687178,0.005000635573116026,0.9549911274781284
7670,4,10.390215,1.4644291,,,,,,,,,,,0.005883612140645278,0.005884192456286705,0.005883669698136536,0.005883129536976063,0.005883402808346071,0.005883572488886809,0.9470485461807799,0.005883847482431628,0.005882746896467281,0.0058832803110435835
107410,2,11.267838,4.9630694,,,,,,,,,,,0.5183606127051187,0.0038475915762270813,0.0038466292157784453,0.0038465054511466978,0.00384770127146893,0.003846736228863311,0.0038470173464689905,0.4508633794963544,0.003846977552473831,0.003846849156099784
261030,4,8.043458,0.4470019,,,,,,,,,,,0.006667464701442497,0.006667590593548936,0.6072872168984228,0.006666896653087465,0.006667714776864759,0.33937250992462736,0.006668134999146983,0.006667100262144417,0.0066675176159891195,0.006667853574725686
979690,0,10.644074,3.5220175,,,,,,,,,,,0.008334535240423631,0.008334230550228498,0.008334808246073423,0.008334109563103145,0.008335813750073298,0.9249882736747966,0.008334272249194469,0.008335596557618114,0.00833424257960533,0.008334117588883364
1284190,5,8.816828,5.0469184,,,,,,,,,,,0.005264076556479791,0.005264859214046329,0.005263822327587412,0.005263775364961169,0.005264627751418926,0.5325786669325171,0.42530570145721586,0.00526376159826097,0.0052645620793846035,0.005266146718127956
12100,4,9.910723,-0.23935671,,,,,,,,,,,0.7220106797520165,0.005264183903022549,0.00526383620063445,0.005264135537691927,0.23587449923190199,0.005265003558172597,0.005265363782811993,0.005264431390669187,0.005263623512428928,0.005264243130649961
552500,0,12.28822,1.6259843,,,,,,,,,,,0.00666922031594335,0.006667784427537482,0.00666798868424723,0.0066679402431953205,0.3934838655882304,0.006667599826394514,0.006667271242486675,0.5531725968875508,0.00666761773573865,0.006668115048675645
242920,3,8.776854,6.5090423,,,,,,,,,,,0.00909345886055983,0.009092870335792492,0.009092660701672388,0.009093196374845328,0.009092598966659421,0.26583061229149535,0.009093789653375317,0.009092708217599674,0.009092296581837401,0.6614258080161628
446800,3,8.072574,6.3367004,,,,,,,,,,,0.005883895691924726,0.9470501137735252,0.005883150007373774,0.0058832093331995915,0.0058839874504930745,0.0058831012434267,0.005882871532309837,0.0058833013471135745,0.005882923633769918,0.005883445986863542
261110,0,11.808649,0.27312648,,,,,,,,,,,0.00909162242884564,0.00909585848607194,0.009093895872545546,0.43537843907444684,0.009094124808174014,0.009094226529113568,0.009092531305076888,0.4918748597968986,0.009091897690916126,0.009092544007910904
1938090,2,11.660619,5.2533917,,,,,,,,,,,0.010000311177997302,0.010000652703830326,0.010000386554470296,0.010000067007943196,0.010001554597560042,0.010000113502069592,0.01000085142688175,0.9099954453334075,0.010000425908883951,0.01000019178695591
1627140,3,14.25433,2.2816885,,,,,,,,,,,0.005263876706799753,0.005263476832083061,0.005264337571117676,0.9526233377715921,0.005263718156996943,0.005264133708020853,0.00526474775789058,0.005263613559626572,0.005264456962739629,0.005264300973132929
787860,3,7.587754,5.9569306,,,,,,,,,,,0.9399890581710566,0.0066686294029993706,0.00666688868534375,0.006668373455930594,0.006668071941188155,0.006667047910692873,0.006667543239915387,0.006670085357700982,0.00666732055775493,0.006666981277417368
1089350,1,4.8086705,5.1269426,,,,,,,,,,,0.849981632400741,0.016668730670596814,0.016667292478884557,0.016669949468428903,0.0166694641294116,0.016667652937230666,0.016669496195762665,0.016669155387408745,0.016668999890193593,0.01666762644134129
202970,2,10.598559,4.4415894,,,,,,,,,,,0.005883178633055349,0.005883736769502377,0.005882649454279674,0.005882498768990257,0.9470513016369118,0.0058827003679845806,0.0058831148732779864,0.005884872749113167,0.005883078418745888,0.0058828683281388254
1454400,1,8.285044,4.096422,,,,,,,,,,,0.012501040171284592,0.012500534525069532,0.012500505941123,0.8874881639993148,0.012501807026013839,0.012500150194978936,0.01250072550063886,0.012500587198871349,0.012506139569647152,0.012500345873057962
297000,0,11.665711,-0.6306406,,,,,,,,,,,0.006669439672140858,0.006668599584878968,0.006669045147331371,0.006668669035301419,0.006666972876993621,0.006668874108645391,0.9399817475310763,0.006667950129912748,0.006669199531919349,0.006669502381799987
4500,4,9.864196,1.7293015,,,,,,,,,,,0.009091363693835832,0.009091049530986378,0.357091509562181,0.009091435414302448,0.00909207717563283,0.4363573384851661,0.009091232033694375,0.009091350274000556,0.009091936206082663,0.14291070762411798
335300,0,12.270529,1.0275717,,,,,,,,,,,0.005883620533483847,0.005883505650244734,0.005883241637277207,0.005884031263086309,0.005882815369717429,0.0058836664250610324,0.3402427990519258,0.6126887595164717,0.005883208789232261,0.0058843517634997134
424280,1,11.610207,-0.83227736,,,,,,,,,,,0.01111387119431933,0.011112454363989464,0.011112380565954046,0.011113177107474276,0.01111322764160152,0.011113320635074917,0.011112166709398975,0.011116315753763938,0.011112415918186071,0.8999806701102374
233860,3,8.711341,6.1966925,,,,,,,,,,,0.006251752006654233,0.006250584077772373,0.006252070577437563,0.006251893972512863,0.0062523436775566545,0.7936193043734713,0.15636778787621525,0.006251378529850236,0.0062516596154105555,0.006251225293119125
1520470,1,7.11175,0.8877005,,,,,,,,,,,0.009093043800326016,0.009091616407801264,0.00909167711865354,0.9181678154311167,0.009092803594098415,0.009091692221624766,0.009093994129017735,0.009092983831411819,0.009092371913021952,0.009092001552927742
80,2,11.591215,4.9345593,,,,,,,,,,,0.9709651614848189,0.003226142097158147,0.0032259730846252196,0.003225945575559087,0.0032262060463928224,0.0032258503546864895,0.0032262762938540853,0.0032263713630562157,0.0032260330927357927,0.003226040607113216
666220,1,10.789687,3.7335396,,,,,,,,,,,0.00769432344773136,0.0076933744526706494,0.007693074151156569,0.007693463578983864,0.34278911410804896,0.00769277549041126,0.5956602258421448,0.0076950271402977345,0.0076948359611185724,0.007693785827436201
1716740,0,11.450952,1.8086005,,,,,,,,,,,0.9307562921561023,0.00769304396496346,0.007694175514426691,0.00769334274419542,0.007693064237262698,0.007693923741823555,0.007693405770714567,0.0076932939204778835,0.007693495530086256,0.007695962419947078
1237950,2,10.674964,4.1862864,,,,,,,,,,,0.009092597377305275,0.009093437407842284,0.5549456372286862,0.009092016382715673,0.009093714601418557,0.009091759370484963,0.3723144385240716,0.009091828511578331,0.009091988963558098,0.009092581632339164
550,4,10.411902,2.7882738,,,,,,,,,,,0.006250695566631381,0.006251106527113573,0.006254431722012418,0.4340587275439053,0.006252066594611955,0.5159297598471816,0.006250874181339016,0.0062508635400099705,0.006250860999040976,0.006250613478153762
868270,2,11.347747,3.0479736,,,,,,,,,,,0.007144254695039372,0.007143634338845824,0.007144983639802659,0.00714402875849626,0.0071454753760246455,0.935702091622548,0.007144127320351664,0.007144804554981773,0.0071433364098792045,0.007143263284030525
55150,4,10.386093,6.9445195,,,,,,,,,,,0.8874802003327472,0.012501396093040459,0.012501566139804363,0.012502220607411274,0.01250053206795613,0.012502963963832141,0.012505434384522366,0.01250029410515853,0.012500792232602998,0.012504600072924556
220,4,9.474447,2.4061375,,,,,,,,,,,0.00714478433849735,0.007144448740591275,0.007145585916797096,0.007144833871382178,0.007145135985387921,0.007144479286210794,0.007144974805975362,0.11823944757101632,0.8246009810304534,0.007145328453688216
1282100,4,11.370196,2.528643,,,,,,,,,,,0.004762371177193984,0.004762714521272446,0.004763339974315969,0.004763082374442878,0.635640146554408,0.3262556831176627,0.004763157171788386,0.004763380486537139,0.004762283581158419,0.004763841041219979
736590,2,11.186815,5.518723,,,,,,,,,,,0.004348565693530372,0.15072074712876526,0.004348105971573059,0.004348472648440342,0.814490861108249,0.004348146719901741,0.004348966776334187,0.004348751594845133,0.004348320315461924,0.004349062042899072
34270,1,7.0889654,2.6962683,,,,,,,,,,,0.005557078022032747,0.005556873539110931,0.0055562435720602895,0.005557736037034046,0.0055565102318132385,0.005556007616579846,0.005557796228623143,0.005556277522135253,0.9499890183217915,0.005556458908819143
8190,4,9.557477,-0.11165308,,,,,,,,,,,0.011112660613628924,0.011118924932653982,0.01111314087523484,0.011112107596707657,0.8999771429943046,0.011112420199357386,0.011112918388542973,0.0111131484933409,0.011115114682674083,0.011112421223554644
601510,1,5.75114,3.144915,,,,,,,,,,,0.010001192786118444,0.010001297071441847,0.010000546111807796,0.909988516974973,0.010002614248372722,0.010002086228492343,0.010001783988617136,0.010000286016773446,0.010000666250971442,0.010001010322431782
304390,0,12.260728,3.3215613,,,,,,,,,,,0.004349214624219863,0.0043484234151770496,0.004348847592549005,0.004348926728821042,0.18069568284806536,0.004348338283574131,0.004349304468746354,0.004349015410661703,0.004348476693563532,0.784513769934622
24010,3,7.9752183,6.3214965,,,,,,,,,,,0.007693395152244664,0.007693788319469172,0.007693566201868401,0.007695684834144164,0.9307483581199554,0.007695753245616589,0.007693960381445035,0.007695065915227393,0.007694883029366307,0.007695544800662992
274170,1,7.2901554,2.5220394,,,,,,,,,,,0.012503589038291019,0.012500977990409824,0.012502469629113059,0.012502475923017753,0.012501617193263018,0.012501869584587046,0.3309324383504122,0.012501298078249486,0.012502152821875586,0.569051111390781
1313140,1,5.6181026,2.0141206,,,,,,,,,,,0.010001379932189563,0.909981373831182,0.010000356159539833,0.010000458211010733,0.010001933405783028,0.010004109042003701,0.010002682615973792,0.01000201154570402,0.010004378960118125,0.010001316296494832
386180,5,11.272069,3.2494001,,,,,,,,,,,0.9399883517844735,0.006667682074606732,0.006667659377520321,0.006668146897831303,0.006668521621134868,0.006667705096053005,0.006667779971327177,0.006668847673868779,0.006667265209897275,0.006668040293286989
55110,4,9.6612425,2.175155,,,,,,,,,,,0.011112200799286273,0.011112219922064508,0.011112014914031043,0.01111223921085919,0.011113096718915744,0.011113150111473895,0.8999879390225454,0.011112445945961603,0.011111950976773368,0.011112742378089123
448510,1,6.910832,3.2361045,,,,,,,,,,,0.010001111681492515,0.010001481431298314,0.010002497050151877,0.909981282229803,0.010002407607162771,0.010002300630828024,0.01000183930492481,0.01000383260362195,0.01000222139260897,0.010001026068107677
774361,1,6.8539133,1.8342855,,,,,,,,,,,0.005883586053994631,0.4204002155146121,0.5325283758181497,0.005884191606025563,0.005883645953875216,0.005885135684208489,0.005883711847132001,0.0058832376917473915,0.005883722366050164,0.005884177464204827
952060,4,9.5809965,1.3896462,,,,,,,,,,,0.004762829675072151,0.004762722783574166,0.004762592462823899,0.2884310091712032,0.004762831755858284,0.14084427221641535,0.34821431285277876,0.0047623603655553345,0.19393441911316095,0.004762649603557928
286570,5,6.3362346,5.9482765,,,,,,,,,,,0.009093098740689512,0.009091923425476912,0.009092651538867543,0.9181670637449554,0.009092401059642105,0.009091922982050027,0.009093642109949255,0.009092540940715151,0.009091333605839344,0.009093421851814658
585690,1,7.571114,2.087022,,,,,,,,,,,0.8999885264225685,0.011112406252886491,0.011111662784401195,0.01111520575262518,0.011112483759441934,0.01111258783508108,0.011111642506536092,0.011111713750479552,0.011112186614399314,0.011111584321580487
1092790,1,5.855138,2.665747,,,,,,,,,,,0.006667289452873386,0.006667111105609146,0.006667542289335909,0.0066686057971068495,0.006668262070028644,0.006667728595282505,0.006668423980580025,0.006667928283007471,0.9399901849135022,0.006666923512673969
568220,1,7.2766824,0.9296716,,,,,,,,,,,0.008333780880940904,0.008334291292610858,0.008333698561775018,0.008334718183653736,0.00833475628098377,0.008335247504678974,0.00833385571644618,0.008335489914912638,0.9249895354096098,0.008334626254387991
47870,5,6.2731586,5.990782,,,,,,,,,,,0.9470493753726668,0.005883332599013635,0.005882799056071374,0.0058834328355405535,0.005883500866188743,0.0058836077322529465,0.005883317318690518,0.005884345326568481,0.0058830177532026955,0.005883271139804028
2358720,0,11.964225,0.8005925,,,,,,,,,,,0.0066673251435628005,0.0066671746313013485,0.9399891516078144,0.006667897355822109,0.006668203149985101,0.0066688670018204485,0.006668198872404887,0.006668582274789732,0.006667467987317209,0.006667131975182027
319630,1,8.119315,0.4380077,,,,,,,,,,,0.5167060529589713,0.005883865232432188,0.16297311723067895,0.005883075651505618,0.14629075948449877,0.005883263276022822,0.005883402628847714,0.005883631103552247,0.005882860034076721,0.13872997239941365
282140,4,8.489367,1.3052254,,,,,,,,,,,0.007144302564998342,0.2352179430625154,0.007144713617795464,0.007143997466430928,0.007144414266142989,0.39130396302490467,0.007143344613406443,0.2001196630036798,0.13049371798822318,0.00714394039190278
287390,4,9.7129755,1.7001895,,,,,,,,,,,0.5109829347918327,0.007144481486371555,0.007144581053651888,0.007143334905527541,0.007143831304845469,0.4318653219349101,0.007143366235809287,0.0071435159730347106,0.007144019541808795,0.007144612772207923
1248130,3,7.6153455,5.9073815,,,,,,,,,,,0.010003411528254371,0.010005433412530337,0.010001810526826579,0.010001899936768196,0.9099760240787208,0.010001690367144758,0.010003028337469246,0.010000912150065197,0.010000108755825096,0.010005680906395394
648350,3,8.294102,6.444133,,,,,,,,,,,0.006250836043553166,0.0062515890318554255,0.006250641818959805,0.00625112001282825,0.9437391162944675,0.006253186683836807,0.006250291976549009,0.006251110445209077,0.006250521979953576,0.006251585712787325
233720,1,8.598631,2.692283,,,,,,,,,,,0.014287426945918214,0.014289328962314765,0.014286361603411402,0.014289112900792395,0.8714048045943437,0.014287142172468393,0.01428958222213968,0.014286628777220716,0.014286087458544651,0.01429352436284608
460920,5,6.2940316,5.927153,,,,,,,,,,,0.010002536342092638,0.010001501081437289,0.010002249301953906,0.010002057490493967,0.5910900229361745,0.3288975658995567,0.010000421614425749,0.010002306925307987,0.0100003561973332,0.01000098221122398
918570,0,11.994447,3.6161723,,,,,,,,,,,0.005264315010854379,0.005264758630941184,0.005263629010476214,0.005263644694018984,0.005264718333942296,0.005263358568035064,0.005263939261458866,0.9526220303692471,0.005264916589216057,0.005264689531810077
238010,4,10.462331,1.609846,,,,,,,,,,,0.009091247739841582,0.009092378960517088,0.009091297145440694,0.009093891426965437,0.918166552268124,0.009095542781848124,0.009092397225240167,0.009092736306081378,0.00909182559908733,0.00909213054685406
4760,3,10.089134,7.742624,,,,,,,,,,,0.014287461377812527,0.014290448894978365,0.014301935786673407,0.014288082580467409,0.014286061595641834,0.014290387512637254,0.014287220396715757,0.014286985104279408,0.01428654703557745,0.8713948697152166
640820,0,13.992123,1.8409708,,,,,,,,,,,0.0037046056785309226,0.0037043821606670994,0.003704111715799882,0.0037046755183896703,0.0037045764010221176,0.003704609620067267,0.003704428130344777,0.003704115793687321,0.9666597240149152,0.003704770966575681
476480,5,10.024177,4.032356,,,,,,,,,,,0.009093080294180973,0.009092598165301896,0.00909148632124048,0.009091949086544062,0.0090916311353005,0.009092431566105489,0.009091939966718574,0.009092804726273222,0.009092071076884646,0.9181700076614501
303390,1,10.8621435,3.6307545,,,,,,,,,,,0.007143714722396232,0.0071454219934742914,0.007143640256378799,0.00714329306630152,0.0071439875653717,0.007143619654857284,0.007143302572390656,0.0071451889319899846,0.007143717511453146,0.9357041137253864
266840,3,9.88441,6.7309947,,,,,,,,,,,0.011111782076120794,0.31628802803275363,0.011112982499830469,0.40936178161439946,0.011113567981748111,0.01111123836926456,0.01111380500863043,0.011114452878547352,0.011112985337300966,0.1965593762014043
228280,0,13.949564,1.8085184,,,,,,,,,,,0.0050008365553874485,0.005000398491525618,0.3867917058361216,0.00500140516143615,0.005000754562216392,0.0050002757629654315,0.5732014139532134,0.005000910884626979,0.005001706630818697,0.005000592161688233
881100,1,5.6862106,1.8403817,,,,,,,,,,,0.006251014320523425,0.006251058137705092,0.00625118159609248,0.0062509096641528055,0.006251419075713006,0.39490302884469103,0.006251041609171745,0.5550876673159689,0.006250849254096799,0.006251830181884677
238090,2,11.564899,5.8617053,,,,,,,,,,,0.00555800806990079,0.00555659075725804,0.005557231631689895,0.005557736902163206,0.9499865343567521,0.005556028320836136,0.005556887669468231,0.00555727005316498,0.005556751725123955,0.005556960513642763
1238840,2,11.3481245,5.456061,,,,,,,,,,,0.008335885646247918,0.924980863526554,0.008333798338266852,0.008335160619690207,0.00833682075044783,0.008334551786782208,0.008334995344198116,0.008336524970171571,0.008336069504468151,0.008335329513173199
880940,1,6.7456403,3.4150717,,,,,,,,,,,0.005883170713420934,0.005885640909902815,0.005882678520787508,0.005883385823259932,0.8018025737872457,0.005883163466236712,0.005883948154042198,0.15112695540892138,0.005884907492548039,0.0058835757236348
442080,0,12.560305,2.6828475,,,,,,,,,,,0.005000660053378801,0.005000927965443796,0.5137613552455648,0.005000669971637578,0.005000964201912459,0.0050009615669797764,0.4462307695332724,0.005001216314872689,0.005001379622598028,0.005001095524340036
1868140,1,7.810963,5.6518936,,,,,,,,,,,0.005556090812352456,0.00555661209559062,0.005556501049966761,0.005555835578951605,0.005557966558495965,0.9499903909742915,0.005556692194725904,0.0055569882491616936,0.005557088831631381,0.005555833654832019
814380,0,11.755091,0.7799272,,,,,,,,,,,0.004546539969250917,0.004546120073732399,0.004546841639514855,0.004546138487310924,0.004546129841480544,0.00454637976372211,0.004545886630053781,0.9590839712736797,0.004545833190171597,0.004546159131083148
379720,4,9.792801,2.4240775,,,,,,,,,,,0.00526406626029003,0.005263738328091934,0.005263983694109776,0.005263967470253296,0.005264383134827064,0.0052633831641285276,0.9526248396168319,0.005263830991540043,0.005264044076134808,0.005263763263792848
42710,2,12.20938,5.382854,,,,,,,,,,,0.006251014768397194,0.00625034794238008,0.006250407392383632,0.00625037120469823,0.006250460312840076,0.006250095192040119,0.0062506722741340155,0.9437461950669528,0.006250344893124948,0.006250090953048916
1611910,0,14.249452,2.2794504,,,,,,,,,,,0.892347035211236,0.004762447604545989,0.004762730805262232,0.004763551914651251,0.0047630718907345155,0.0047625343502202405,0.004762730134721345,0.06954974515313575,0.004762704032458966,0.0047634489030337086
228200,3,10.612435,6.421105,,,,,,,,,,,0.004348256660112329,0.004348444708854764,0.004348132347224705,0.9608651159242448,0.004348343029265974,0.004348031155951454,0.004348559029521551,0.004348482053071317,0.0043483138828073285,0.004348321208945638
544810,2,5.730215,3.117207,,,,,,,,,,,0.24455838561516297,0.004000833848297847,0.004000124130391982,0.1750105392359415,0.004000859814361879,0.0040006521206666,0.40935959691567086,0.14706733125987445,0.00400109699562737,0.004000580064004493
335240,1,7.7952156,3.5358949,,,,,,,,,,,0.9249879776904,0.008334419135441966,0.008334049145294896,0.008334349137629508,0.00833558768230088,0.008333866058816381,0.008334100934218974,0.008335224984386156,0.008335193675123594,0.008335231556387636
259080,5,10.457634,3.0510163,,,,,,,,,,,0.9249908798996537,0.008333990118627215,0.008333505696204486,0.008333952479763972,0.008335293618502824,0.008334641476725017,0.008335661803235308,0.008333938887767045,0.008333940745839138,0.008334195273681183
706990,5,10.851335,3.7033808,,,,,,,,,,,0.9307552173315381,0.0076937024704469064,0.0076936357995349355,0.007693997951520755,0.007694036137513702,0.007692629646769736,0.007694270842303953,0.00769519140758545,0.007693821192263456,0.007693497220522978
1426210,1,7.848931,2.2511623,,,,,,,,,,,0.005001638303076095,0.005000651291250214,0.0050004255439214836,0.005001704560927638,0.005001326171258449,0.005000360604174043,0.005001454749263296,0.793447995477505,0.005001561560671561,0.1665428817379522
391460,2,11.016054,3.7386894,,,,,,,,,,,0.008334354896838259,0.008333921393509098,0.008334492798916612,0.008333822331875835,0.008336210659050656,0.008334743968050298,0.008334698230689564,0.9249883549224854,0.008334937063551526,0.008334463735032684
10090,2,11.163848,5.8635597,,,,,,,,,,,0.005263986904397962,0.005263882659585252,0.005263556283655721,0.26607715778187946,0.005264577431266365,0.005263944129918409,0.005264481355842155,0.6918097381505945,0.005264285401225651,0.005264389901634504
1262350,4,8.676372,1.2975181,,,,,,,,,,,0.005000521677323169,0.005001008277209786,0.005000468314224931,0.0050005453446610665,0.07310378677498625,0.46482176672462755,0.005000208896277528,0.005000582802713761,0.4270701138692803,0.005000997318695753
206440,1,7.6373243,0.78226864,,,,,,,,,,,0.020004844664725158,0.02000496887500592,0.8199673071078227,0.020001578751789848,0.020001699378022236,0.020002215082044104,0.020002614006150016,0.020006089914652248,0.020004522708152353,0.02000415951163546
730,2,11.521707,4.698118,,,,,,,,,,,0.9249911958682935,0.008334753189745782,0.008334731529415947,0.008333772086395103,0.008334660949927514,0.008334115976314282,0.008334167594289475,0.008334347634664192,0.00833397252126197,0.00833428264969213
265630,2,10.393268,2.975584,,,,,,,,,,,0.006251347545015579,0.006250768744379607,0.5414412124529933,0.006252167337705945,0.11391601286886066,0.006251004149299844,0.00625145003855115,0.30088161717632905,0.006251625785569669,0.006252793901295314
21690,4,9.684649,1.3129824,,,,,,,,,,,0.0071438875443442275,0.007144130952041453,0.007143008552965888,0.9357058973588522,0.007143564924368987,0.007143410460098143,0.007143650056648522,0.0071434779424162115,0.007144883508704146,0.007144088699560058
493340,3,7.9067025,6.162225,,,,,,,,,,,0.00555620583672988,0.005556571416653422,0.005558534035617213,0.5522910819991033,0.00555765578145674,0.005556529889777815,0.005555846935824137,0.0055558817741059455,0.005556171148265337,0.4032555211824663
364470,1,5.7227015,3.057754,,,,,,,,,,,0.9624952599404523,0.004167206063874887,0.004167048425531124,0.004167306590333282,0.0041675156217387144,0.004167004711302944,0.004167175327902738,0.004167324609349394,0.0041670240462885425,0.0041671346632263856
783770,2,11.46214,4.4346485,,,,,,,,,,,0.0050009977728100955,0.005001138965597638,0.00500074326892454,0.005000895060380306,0.005001217888453954,0.005000503670306742,0.00500057578967658,0.005000765305204268,0.9549915847348934,0.005001577543752429
