appid,cluster_id,umap_x,umap_y,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9
202970,2,10.598559,4.4415894,0.0058831786330553,0.0058837367695023,0.0058826494542796,0.0058824987689902,0.9470513016369118,0.0058827003679845,0.0058831148732779,0.0058848727491131,0.0058830784187458,0.0058828683281388
1454400,1,8.285044,4.096422,0.0125010401712845,0.0125005345250695,0.012500505941123,0.8874881639993148,0.0125018070260138,0.0125001501949789,0.0125007255006388,0.0125005871988713,0.0125061395696471,0.0125003458730579
297000,0,11.665711,-0.6306406,0.0066694396721408,0.0066685995848789,0.0066690451473313,0.0066686690353014,0.0066669728769936,0.0066688741086453,0.9399817475310764,0.0066679501299127,0.0066691995319193,0.0066695023817999
4500,4,9.864196,1.7293015,0.0090913636938358,0.0090910495309863,0.357091509562181,0.0090914354143024,0.0090920771756328,0.4363573384851661,0.0090912320336943,0.0090913502740005,0.0090919362060826,0.1429107076241179
335300,0,12.270529,1.0275717,0.0058836205334838,0.0058835056502447,0.0058832416372772,0.0058840312630863,0.0058828153697174,0.005883666425061,0.3402427990519258,0.6126887595164717,0.0058832087892322,0.0058843517634997
424280,1,11.610207,-0.83227736,0.0111138711943193,0.0111124543639894,0.011112380565954,0.0111131771074742,0.0111132276416015,0.0111133206350749,0.0111121667093989,0.0111163157537639,0.011112415918186,0.8999806701102374
233860,3,8.711341,6.1966925,0.0062517520066542,0.0062505840777723,0.0062520705774375,0.0062518939725128,0.0062523436775566,0.7936193043734713,0.1563677878762152,0.0062513785298502,0.0062516596154105,0.0062512252931191
1520470,1,7.11175,0.8877005,0.009093043800326,0.0090916164078012,0.0090916771186535,0.9181678154311168,0.0090928035940984,0.0090916922216247,0.0090939941290177,0.0090929838314118,0.0090923719130219,0.0090920015529277
80,2,11.591215,4.9345593,0.9709651614848188,0.0032261420971581,0.0032259730846252,0.003225945575559,0.0032262060463928,0.0032258503546864,0.003226276293854,0.0032263713630562,0.0032260330927357,0.0032260406071132
666220,1,10.789687,3.7335396,0.0076943234477313,0.0076933744526706,0.0076930741511565,0.0076934635789838,0.3427891141080489,0.0076927754904112,0.5956602258421448,0.0076950271402977,0.0076948359611185,0.0076937858274362
1716740,0,11.450952,1.8086005,0.9307562921561024,0.0076930439649634,0.0076941755144266,0.0076933427441954,0.0076930642372626,0.0076939237418235,0.0076934057707145,0.0076932939204778,0.0076934955300862,0.007695962419947
1237950,2,10.674964,4.1862864,0.0090925973773052,0.0090934374078422,0.5549456372286862,0.0090920163827156,0.0090937146014185,0.0090917593704849,0.3723144385240716,0.0090918285115783,0.009091988963558,0.0090925816323391
550,4,10.411902,2.7882738,0.0062506955666313,0.0062511065271135,0.0062544317220124,0.4340587275439053,0.0062520665946119,0.5159297598471816,0.006250874181339,0.0062508635400099,0.0062508609990409,0.0062506134781537
868270,2,11.347747,3.0479736,0.0071442546950393,0.0071436343388458,0.0071449836398026,0.0071440287584962,0.0071454753760246,0.935702091622548,0.0071441273203516,0.0071448045549817,0.0071433364098792,0.0071432632840305
55150,4,10.386093,6.9445195,0.8874802003327472,0.0125013960930404,0.0125015661398043,0.0125022206074112,0.0125005320679561,0.0125029639638321,0.0125054343845223,0.0125002941051585,0.0125007922326029,0.0125046000729245
220,4,9.474447,2.4061375,0.0071447843384973,0.0071444487405912,0.007145585916797,0.0071448338713821,0.0071451359853879,0.0071444792862107,0.0071449748059753,0.1182394475710163,0.8246009810304534,0.0071453284536882
1282100,4,11.370196,2.528643,0.0047623711771939,0.0047627145212724,0.0047633399743159,0.0047630823744428,0.635640146554408,0.3262556831176627,0.0047631571717883,0.0047633804865371,0.0047622835811584,0.0047638410412199
736590,2,11.186815,5.518723,0.0043485656935303,0.1507207471287652,0.004348105971573,0.0043484726484403,0.814490861108249,0.0043481467199017,0.0043489667763341,0.0043487515948451,0.0043483203154619,0.004349062042899
34270,1,7.0889654,2.6962683,0.0055570780220327,0.0055568735391109,0.0055562435720602,0.005557736037034,0.0055565102318132,0.0055560076165798,0.0055577962286231,0.0055562775221352,0.9499890183217916,0.0055564589088191
8190,4,9.557477,-0.11165308,0.0111126606136289,0.0111189249326539,0.0111131408752348,0.0111121075967076,0.8999771429943046,0.0111124201993573,0.0111129183885429,0.0111131484933409,0.011115114682674,0.0111124212235546
601510,1,5.75114,3.144915,0.0100011927861184,0.0100012970714418,0.0100005461118077,0.909988516974973,0.0100026142483727,0.0100020862284923,0.0100017839886171,0.0100002860167734,0.0100006662509714,0.0100010103224317
304390,0,12.260728,3.3215613,0.0043492146242198,0.004348423415177,0.004348847592549,0.004348926728821,0.1806956828480653,0.0043483382835741,0.0043493044687463,0.0043490154106617,0.0043484766935635,0.784513769934622
24010,3,7.9752183,6.3214965,0.0076933951522446,0.0076937883194691,0.0076935662018684,0.0076956848341441,0.9307483581199554,0.0076957532456165,0.007693960381445,0.0076950659152273,0.0076948830293663,0.0076955448006629
274170,1,7.2901554,2.5220394,0.012503589038291,0.0125009779904098,0.012502469629113,0.0125024759230177,0.012501617193263,0.012501869584587,0.3309324383504122,0.0125012980782494,0.0125021528218755,0.569051111390781
1313140,1,5.6181026,2.0141206,0.0100013799321895,0.909981373831182,0.0100003561595398,0.0100004582110107,0.010001933405783,0.0100041090420037,0.0100026826159737,0.010002011545704,0.0100043789601181,0.0100013162964948
386180,5,11.272069,3.2494001,0.9399883517844736,0.0066676820746067,0.0066676593775203,0.0066681468978313,0.0066685216211348,0.006667705096053,0.0066677799713271,0.0066688476738687,0.0066672652098972,0.0066680402932869
55110,4,9.6612425,2.175155,0.0111122007992862,0.0111122199220645,0.011112014914031,0.0111122392108591,0.0111130967189157,0.0111131501114738,0.8999879390225454,0.0111124459459616,0.0111119509767733,0.0111127423780891
448510,1,6.910832,3.2361045,0.0100011116814925,0.0100014814312983,0.0100024970501518,0.909981282229803,0.0100024076071627,0.010002300630828,0.0100018393049248,0.0100038326036219,0.0100022213926089,0.0100010260681076
774361,1,6.8539133,1.8342855,0.0058835860539946,0.4204002155146121,0.5325283758181497,0.0058841916060255,0.0058836459538752,0.0058851356842084,0.005883711847132,0.0058832376917473,0.0058837223660501,0.0058841774642048
952060,4,9.5809965,1.3896462,0.0047628296750721,0.0047627227835741,0.0047625924628238,0.2884310091712032,0.0047628317558582,0.1408442722164153,0.3482143128527787,0.0047623603655553,0.1939344191131609,0.0047626496035579
286570,5,6.3362346,5.9482765,0.0090930987406895,0.0090919234254769,0.0090926515388675,0.9181670637449554,0.0090924010596421,0.00909192298205,0.0090936421099492,0.0090925409407151,0.0090913336058393,0.0090934218518146
585690,1,7.571114,2.087022,0.8999885264225685,0.0111124062528864,0.0111116627844011,0.0111152057526251,0.0111124837594419,0.011112587835081,0.011111642506536,0.0111117137504795,0.0111121866143993,0.0111115843215804
1092790,1,5.855138,2.665747,0.0066672894528733,0.0066671111056091,0.0066675422893359,0.0066686057971068,0.0066682620700286,0.0066677285952825,0.00666842398058,0.0066679282830074,0.9399901849135022,0.0066669235126739
568220,1,7.2766824,0.9296716,0.0083337808809409,0.0083342912926108,0.008333698561775,0.0083347181836537,0.0083347562809837,0.0083352475046789,0.0083338557164461,0.0083354899149126,0.9249895354096098,0.0083346262543879
47870,5,6.2731586,5.990782,0.9470493753726668,0.0058833325990136,0.0058827990560713,0.0058834328355405,0.0058835008661887,0.0058836077322529,0.0058833173186905,0.0058843453265684,0.0058830177532026,0.005883271139804
2358720,0,11.964225,0.8005925,0.0066673251435628,0.0066671746313013,0.9399891516078144,0.0066678973558221,0.0066682031499851,0.0066688670018204,0.0066681988724048,0.0066685822747897,0.0066674679873172,0.006667131975182
319630,1,8.119315,0.4380077,0.5167060529589713,0.0058838652324321,0.1629731172306789,0.0058830756515056,0.1462907594844987,0.0058832632760228,0.0058834026288477,0.0058836311035522,0.0058828600340767,0.1387299723994136
282140,4,8.489367,1.3052254,0.0071443025649983,0.2352179430625154,0.0071447136177954,0.0071439974664309,0.0071444142661429,0.3913039630249046,0.0071433446134064,0.2001196630036798,0.1304937179882231,0.0071439403919027
287390,4,9.7129755,1.7001895,0.5109829347918327,0.0071444814863715,0.0071445810536518,0.0071433349055275,0.0071438313048454,0.4318653219349101,0.0071433662358092,0.0071435159730347,0.0071440195418087,0.0071446127722079
1248130,3,7.6153455,5.9073815,0.0100034115282543,0.0100054334125303,0.0100018105268265,0.0100018999367681,0.9099760240787208,0.0100016903671447,0.0100030283374692,0.0100009121500651,0.010000108755825,0.0100056809063953
648350,3,8.294102,6.444133,0.0062508360435531,0.0062515890318554,0.0062506418189598,0.0062511200128282,0.9437391162944676,0.0062531866838368,0.006250291976549,0.006251110445209,0.0062505219799535,0.0062515857127873
233720,1,8.598631,2.692283,0.0142874269459182,0.0142893289623147,0.0142863616034114,0.0142891129007923,0.8714048045943437,0.0142871421724683,0.0142895822221396,0.0142866287772207,0.0142860874585446,0.014293524362846
460920,5,6.2940316,5.927153,0.0100025363420926,0.0100015010814372,0.0100022493019539,0.0100020574904939,0.5910900229361745,0.3288975658995567,0.0100004216144257,0.0100023069253079,0.0100003561973332,0.0100009822112239
918570,0,11.994447,3.6161723,0.0052643150108543,0.0052647586309411,0.0052636290104762,0.0052636446940189,0.0052647183339422,0.005263358568035,0.0052639392614588,0.9526220303692472,0.005264916589216,0.00526468953181
238010,4,10.462331,1.609846,0.0090912477398415,0.009092378960517,0.0090912971454406,0.0090938914269654,0.918166552268124,0.0090955427818481,0.0090923972252401,0.0090927363060813,0.0090918255990873,0.009092130546854
4760,3,10.089134,7.742624,0.0142874613778125,0.0142904488949783,0.0143019357866734,0.0142880825804674,0.0142860615956418,0.0142903875126372,0.0142872203967157,0.0142869851042794,0.0142865470355774,0.8713948697152166
640820,0,13.992123,1.8409708,0.0037046056785309,0.003704382160667,0.0037041117157998,0.0037046755183896,0.0037045764010221,0.0037046096200672,0.0037044281303447,0.0037041157936873,0.9666597240149152,0.0037047709665756
476480,5,10.024177,4.032356,0.0090930802941809,0.0090925981653018,0.0090914863212404,0.009091949086544,0.0090916311353005,0.0090924315661054,0.0090919399667185,0.0090928047262732,0.0090920710768846,0.91817000766145
303390,1,10.8621435,3.6307545,0.0071437147223962,0.0071454219934742,0.0071436402563787,0.0071432930663015,0.0071439875653717,0.0071436196548572,0.0071433025723906,0.0071451889319899,0.0071437175114531,0.9357041137253864
266840,3,9.88441,6.7309947,0.0111117820761207,0.3162880280327536,0.0111129824998304,0.4093617816143994,0.0111135679817481,0.0111112383692645,0.0111138050086304,0.0111144528785473,0.0111129853373009,0.1965593762014043
228280,0,13.949564,1.8085184,0.0050008365553874,0.0050003984915256,0.3867917058361216,0.0050014051614361,0.0050007545622163,0.0050002757629654,0.5732014139532134,0.0050009108846269,0.0050017066308186,0.0050005921616882
881100,1,5.6862106,1.8403817,0.0062510143205234,0.006251058137705,0.0062511815960924,0.0062509096641528,0.006251419075713,0.394903028844691,0.0062510416091717,0.5550876673159689,0.0062508492540967,0.0062518301818846
238090,2,11.564899,5.8617053,0.0055580080699007,0.005556590757258,0.0055572316316898,0.0055577369021632,0.949986534356752,0.0055560283208361,0.0055568876694682,0.0055572700531649,0.0055567517251239,0.0055569605136427
1238840,2,11.3481245,5.456061,0.0083358856462479,0.924980863526554,0.0083337983382668,0.0083351606196902,0.0083368207504478,0.0083345517867822,0.0083349953441981,0.0083365249701715,0.0083360695044681,0.0083353295131731
880940,1,6.7456403,3.4150717,0.0058831707134209,0.0058856409099028,0.0058826785207875,0.0058833858232599,0.8018025737872457,0.0058831634662367,0.0058839481540421,0.1511269554089213,0.005884907492548,0.0058835757236348
442080,0,12.560305,2.6828475,0.0050006600533788,0.0050009279654437,0.5137613552455648,0.0050006699716375,0.0050009642019124,0.0050009615669797,0.4462307695332724,0.0050012163148726,0.005001379622598,0.00500109552434
1868140,1,7.810963,5.6518936,0.0055560908123524,0.0055566120955906,0.0055565010499667,0.0055558355789516,0.0055579665584959,0.9499903909742916,0.0055566921947259,0.0055569882491616,0.0055570888316313,0.005555833654832
814380,0,11.755091,0.7799272,0.0045465399692509,0.0045461200737323,0.0045468416395148,0.0045461384873109,0.0045461298414805,0.0045463797637221,0.0045458866300537,0.9590839712736796,0.0045458331901715,0.0045461591310831
379720,4,9.792801,2.4240775,0.00526406626029,0.0052637383280919,0.0052639836941097,0.0052639674702532,0.005264383134827,0.0052633831641285,0.952624839616832,0.00526383099154,0.0052640440761348,0.0052637632637928
42710,2,12.20938,5.382854,0.0062510147683971,0.00625034794238,0.0062504073923836,0.0062503712046982,0.00625046031284,0.0062500951920401,0.006250672274134,0.9437461950669528,0.0062503448931249,0.0062500909530489
1611910,0,14.249452,2.2794504,0.892347035211236,0.0047624476045459,0.0047627308052622,0.0047635519146512,0.0047630718907345,0.0047625343502202,0.0047627301347213,0.0695497451531357,0.0047627040324589,0.0047634489030337
228200,3,10.612435,6.421105,0.0043482566601123,0.0043484447088547,0.0043481323472247,0.9608651159242448,0.0043483430292659,0.0043480311559514,0.0043485590295215,0.0043484820530713,0.0043483138828073,0.0043483212089456
544810,2,5.730215,3.117207,0.2445583856151629,0.0040008338482978,0.0040001241303919,0.1750105392359415,0.0040008598143618,0.0040006521206666,0.4093595969156708,0.1470673312598744,0.0040010969956273,0.0040005800640044
335240,1,7.7952156,3.5358949,0.9249879776904,0.0083344191354419,0.0083340491452948,0.0083343491376295,0.0083355876823008,0.0083338660588163,0.0083341009342189,0.0083352249843861,0.0083351936751235,0.0083352315563876
259080,5,10.457634,3.0510163,0.9249908798996536,0.0083339901186272,0.0083335056962044,0.0083339524797639,0.0083352936185028,0.008334641476725,0.0083356618032353,0.008333938887767,0.0083339407458391,0.0083341952736811
706990,5,10.851335,3.7033808,0.930755217331538,0.0076937024704469,0.0076936357995349,0.0076939979515207,0.0076940361375137,0.0076926296467697,0.0076942708423039,0.0076951914075854,0.0076938211922634,0.0076934972205229
1426210,1,7.848931,2.2511623,0.005001638303076,0.0050006512912502,0.0050004255439214,0.0050017045609276,0.0050013261712584,0.005000360604174,0.0050014547492632,0.793447995477505,0.0050015615606715,0.1665428817379522
391460,2,11.016054,3.7386894,0.0083343548968382,0.008333921393509,0.0083344927989166,0.0083338223318758,0.0083362106590506,0.0083347439680502,0.0083346982306895,0.9249883549224854,0.0083349370635515,0.0083344637350326
10090,2,11.163848,5.8635597,0.0052639869043979,0.0052638826595852,0.0052635562836557,0.2660771577818794,0.0052645774312663,0.0052639441299184,0.0052644813558421,0.6918097381505945,0.0052642854012256,0.0052643899016345
1262350,4,8.676372,1.2975181,0.0050005216773231,0.0050010082772097,0.0050004683142249,0.005000545344661,0.0731037867749862,0.4648217667246275,0.0050002088962775,0.0050005828027137,0.4270701138692803,0.0050009973186957
206440,1,7.6373243,0.78226864,0.0200048446647251,0.0200049688750059,0.8199673071078227,0.0200015787517898,0.0200016993780222,0.0200022150820441,0.02000261400615,0.0200060899146522,0.0200045227081523,0.0200041595116354
730,2,11.521707,4.698118,0.9249911958682936,0.0083347531897457,0.0083347315294159,0.0083337720863951,0.0083346609499275,0.0083341159763142,0.0083341675942894,0.0083343476346641,0.0083339725212619,0.0083342826496921
265630,2,10.393268,2.975584,0.0062513475450155,0.0062507687443796,0.5414412124529933,0.0062521673377059,0.1139160128688606,0.0062510041492998,0.0062514500385511,0.300881617176329,0.0062516257855696,0.0062527939012953
21690,4,9.684649,1.3129824,0.0071438875443442,0.0071441309520414,0.0071430085529658,0.9357058973588522,0.0071435649243689,0.0071434104600981,0.0071436500566485,0.0071434779424162,0.0071448835087041,0.00714408869956
493340,3,7.9067025,6.162225,0.0055562058367298,0.0055565714166534,0.0055585340356172,0.5522910819991033,0.0055576557814567,0.0055565298897778,0.0055558469358241,0.0055558817741059,0.0055561711482653,0.4032555211824663
364470,1,5.7227015,3.057754,0.9624952599404524,0.0041672060638748,0.0041670484255311,0.0041673065903332,0.0041675156217387,0.0041670047113029,0.0041671753279027,0.0041673246093493,0.0041670240462885,0.0041671346632263
783770,2,11.46214,4.4346485,0.00500099777281,0.0050011389655976,0.0050007432689245,0.0050008950603803,0.0050012178884539,0.0050005036703067,0.0050005757896765,0.0050007653052042,0.9549915847348934,0.0050015775437524
17390,1,8.295588,5.661608,0.009094516081545,0.0090913596958034,0.0091020945815203,0.0090916435057291,0.0090955250091862,0.0090961563958375,0.0090924264043115,0.0090951847154856,0.0090954161783614,0.9181456774322196
881020,0,12.707529,0.8953919,0.0045471420733886,0.0045461348942903,0.0045472993436131,0.0045459419164987,0.0045466633906673,0.0045462559549148,0.0045455848775777,0.9590827511304292,0.0045461713473457,0.0045460550712741
620,1,7.795607,2.1865637,0.0142891122091985,0.0142858804089819,0.014287986072053,0.0142883516285567,0.529263313664087,0.0142888152681878,0.01429005123975,0.014286558630858,0.3564339836676907,0.0142859472106362
1172620,5,9.797025,4.5359263,0.0047629488679637,0.0047625238381743,0.0047623747159497,0.0047628752020903,0.0047623673197133,0.0047632436488899,0.0047631620342412,0.0047625119239202,0.9571353795329978,0.0047626129160592
617290,4,11.966206,1.0601405,0.005556753935528,0.0055557179683258,0.0055570930166618,0.0055568045981497,0.0055566740386324,0.6854717502602448,0.2700753710756715,0.0055560025962217,0.0055571900595401,0.005556642451024
967050,4,8.733479,1.0105318,0.0071450604972306,0.0071436987533867,0.0071437742205619,0.0071442005227074,0.0071443622879242,0.9357021582891254,0.0071436069579742,0.0071437277670736,0.0071446935012936,0.0071447172027218
394510,1,10.513959,3.6544342,0.0055560674378522,0.0055568683002416,0.3220851260321613,0.0055564617451723,0.005556663195191,0.2382465240709665,0.0055563465239085,0.0055566272149132,0.4007729280316864,0.0055563874479067
657200,4,8.991804,1.9308863,0.0083367785491942,0.0083346198758138,0.0083347451801224,0.5193090296931404,0.4140098343920312,0.0083338081495257,0.00833573833318,0.0083345071227552,0.0083361497686629,0.0083347889355738
377160,4,11.116297,1.8387816,0.9571375860619054,0.0047624081930416,0.0047622941494445,0.0047626152079661,0.0047624624701652,0.00476245432466,0.0047624258357915,0.0047631784426554,0.0047623851152045,0.0047621901991654
34870,2,11.603648,5.785938,0.0200047612150044,0.0200020840795916,0.0200011947542197,0.8199650889554696,0.0200006043493613,0.0200032838181268,0.0200029730381685,0.020007789541463,0.0200007364961183,0.0200114837524763
677620,2,10.10271,3.525566,0.0041672757671418,0.0041678784880163,0.0041673822645516,0.3840732083148996,0.5825871484375177,0.0041668953180225,0.0041677849480142,0.0041678972736259,0.0041671163340012,0.0041674128542089
1222140,4,11.421045,1.5386122,0.00666753067465,0.0066675416141188,0.0066678468439787,0.0066673381583279,0.0066698097079881,0.0066674136628045,0.0066669919442331,0.0066678103807035,0.0066693886844266,0.9399883283287684
2064650,0,12.485108,2.526123,0.0050010704552434,0.005001245334366,0.0050033042736866,0.0050005873403193,0.9549881942321148,0.0050017375040759,0.0050004160490686,0.0050006425379675,0.0050012429729043,0.005001559300253
550650,2,11.126143,4.9544826,0.0038467488028766,0.0038468436746683,0.0038463878412173,0.0038467398658478,0.9653794605052356,0.0038465039811859,0.0038466140332549,0.0038473723570015,0.0038468775372623,0.0038464514014494
397540,4,11.385056,2.4968736,0.007692864353321,0.0076932164186646,0.9307587556188373,0.0076932224704705,0.0076931880371536,0.0076940204674925,0.0076945730644834,0.0076936841590823,0.0076928862476784,0.0076935891628161
1229490,1,9.508485,2.9465897,0.0055563756022497,0.0055560216097999,0.0055568984953037,0.949992160694827,0.0055564169557489,0.0055557464158278,0.0055563635283496,0.0055577152074559,0.0055563473061149,0.0055559541843222
2379780,1,5.778485,2.6521487,0.0125031139384359,0.736533534984372,0.0125026709379291,0.0125023145932235,0.0125051772271779,0.01250112028828,0.0125016998091886,0.0125029678829312,0.0125029641663346,0.163444436172127
1372880,5,11.088945,3.1638107,0.0055568636625437,0.32290511478714,0.0055560124393497,0.0055560397643914,0.0055569252303811,0.6326432690497149,0.0055559047231187,0.0055563829794224,0.0055557860896456,0.005557701274292
214950,3,10.157652,7.7223735,0.1202841334699078,0.0058826431151084,0.0058824695316128,0.0058827679522928,0.0058831643648022,0.0058826208289611,0.8326531698109807,0.0058829902966379,0.005882897194678,0.0058831434350181
30,2,11.340332,5.5134573,0.0047627436302748,0.0047629698306546,0.0047637302574668,0.0047631418036338,0.004763441010739,0.004763908603093,0.957129467773482,0.004763657015586,0.0047639673106723,0.0047629727643971
471710,5,7.7745905,4.2754555,0.0058833340019154,0.0058833216456396,0.005882801550334,0.0058832836247893,0.9470515759820124,0.0058831001697101,0.0058830373430655,0.0058836539348552,0.0058829105375321,0.005882981210146
2054970,0,12.599004,1.4318918,0.4880758417165812,0.005264131447771,0.0052639721064685,0.0052642369885451,0.0052646410107341,0.0052640387133335,0.0052640663867451,0.4698104483119755,0.0052646219260425,0.005264001391803
2183900,4,10.981584,2.511505,0.0066684622666337,0.9399844943201904,0.0066691365202664,0.0066676923436543,0.0066688092457617,0.0066681544320813,0.0066682691058963,0.0066697990055005,0.0066675018929552,0.0066676808670598
261570,1,7.0915,1.9517145,0.9357066035424124,0.0071439709716303,0.0071443115196896,0.0071440322390323,0.0071434641620022,0.0071433361515185,0.0071436122530484,0.0071434218283438,0.0071434315378648,0.0071438157944575
391540,1,7.478393,0.8223553,0.0200109488953074,0.0200048581245751,0.0200065694659658,0.0200069489546856,0.0200070048285857,0.0200192584404468,0.020004090339253,0.0200084171527806,0.0200072326245941,0.8199246711738055
413150,1,7.7771873,5.6425295,0.0066673088756577,0.0066675571478084,0.0066674886553039,0.0066676768127977,0.0066674030419976,0.0066679446305148,0.0066677016259505,0.0066676085227889,0.0066683031964525,0.9399910074907276
736220,2,11.218353,5.5883794,0.0071440704616605,0.935697031686071,0.0071439061313858,0.0071444309809169,0.0071455589051605,0.0071443527350233,0.0071447312156284,0.0071455814035197,0.007145042504252,0.0071452939763815
548430,4,11.375402,2.6035855,0.0050006109506846,0.0050006107352277,0.0050009690265526,0.005001647317197,0.0050012742995131,0.5295679439397353,0.0050012542574222,0.0050012172999265,0.005002373733146,0.4304220984405947
1158310,3,9.421248,7.443923,0.0052640515298562,0.9526227106529002,0.0052637808445808,0.0052646355826354,0.0052641803784138,0.0052640529433589,0.0052633501097071,0.0052635400139484,0.0052645482854867,0.0052651496591124
447020,3,7.490898,5.886815,0.0058833133172331,0.0058838772231681,0.005882770576585,0.0058830802671925,0.7802138602888109,0.0058825956516275,0.1727207945268012,0.0058841962977259,0.0058829237411787,0.0058825881096766
439700,2,11.340098,3.652917,0.0038466226150849,0.0038466404091788,0.0038466534255882,0.0038467315830879,0.9653797257928576,0.0038464794086669,0.0038470519598201,0.0038470338024358,0.0038466490157156,0.0038464119875635
2100,0,12.346942,1.4568226,0.0037044787977284,0.3492516825413178,0.0037043248961713,0.4641784699783952,0.0037045752869466,0.0037046842034763,0.0037046034214602,0.0037047580387726,0.1606377655148216,0.0037046573209097
268500,3,14.308119,2.3944004,0.0055576575442094,0.3339704376787389,0.0055566688419109,0.0055565112925012,0.005556785890952,0.0055588164120965,0.00555700782508,0.6215717014243689,0.0055575217453808,0.0055568913447611
1551360,5,6.3044534,5.929321,0.4702576667961713,0.0083351193629355,0.0083342960716605,0.0083354030937212,0.4630652776314282,0.0083353200185396,0.0083346203187651,0.0083339070885664,0.0083338938139196,0.0083344958042923
1063730,0,12.773204,2.678937,0.0076939841518276,0.0076941042969612,0.0076944680987676,0.0076933302599634,0.1608962022690728,0.7775513136578779,0.0076933907037764,0.0076955313997635,0.0076940245663881,0.0076936505956011
24980,0,13.5406685,1.8500118,0.9357008122182036,0.0071447331893944,0.0071449914052632,0.0071449212800678,0.0071433446068348,0.0071444922846391,0.0071437140577551,0.0071439239877671,0.0071442932133108,0.0071447737567636
530700,2,11.170357,5.1527576,0.0047632214437956,0.0047631940376466,0.0047626708497031,0.0047628369268901,0.0047632350326727,0.0047628274782396,0.9571303613986956,0.0047651008602202,0.0047632061100171,0.0047633458621189
251570,5,8.88022,4.9977746,0.0045468387803911,0.0045466482779341,0.126048481989014,0.0045463077020538,0.0045468412825777,0.6225214520329072,0.0045464902192233,0.2196044405537378,0.0045461717732523,0.0045463273889083
1113000,0,13.689816,1.6937054,0.0166691602512276,0.0166680253899891,0.0166695028547267,0.0166672010186746,0.0166746721682239,0.016668878819302,0.0166680073760409,0.0166674880882596,0.0166670330251055,0.8499800310084497
113200,1,5.6559334,1.8786161,0.0250018511456282,0.0250003998291113,0.0250015381013637,0.0250079337642581,0.0250077675696484,0.025004247598991,0.7749726628759308,0.0250034252230499,0.0250000017415339,0.0250001721504843
211820,5,8.797521,4.9727407,0.009091743484731,0.0090915944635581,0.0090919324048222,0.0090917900376207,0.0090918928752159,0.1805623706894119,0.0090921224215264,0.0090917969082763,0.0090929854170229,0.7467017712978141
236850,3,9.409987,7.490969,0.0066674965261951,0.4730369271132192,0.0066672028720177,0.0066680975561028,0.0066679296313089,0.0066689306437975,0.4736202744428537,0.0066676388070186,0.0066672348215372,0.0066682675859488
232050,3,14.345012,2.4394245,0.8874678196175555,0.0125025346157149,0.0125016493109761,0.0125047027327345,0.0125018897554033,0.0125057215901311,0.0125012414815745,0.0125026799674846,0.0125053189048241,0.0125064420236012
761890,0,12.546509,2.7131155,0.0050013609567979,0.0050008735331074,0.0050006304313893,0.0050002946436398,0.9549907762725672,0.0050030289006383,0.005000726046444,0.005000868962772,0.0050010376978702,0.0050004025547731
206420,4,9.6384945,-0.42952055,0.0066681449611386,0.9399897176665432,0.0066672957123493,0.0066675747722003,0.0066683257739934,0.0066687792668934,0.0066675325556616,0.0066674516204466,0.0066673723296843,0.0066678053410888
208580,0,13.723431,1.9038585,0.3637705951061436,0.0076932366085855,0.0076941394154201,0.0076930699354292,0.0076927119789363,0.0076931270724457,0.0076935041565516,0.0076931297240303,0.0076929121324311,0.574683573870026
310950,1,11.796485,-0.84986526,0.0071442751861235,0.0071441880889123,0.0071436232750839,0.0071437315795484,0.4340417623579806,0.0071434149070415,0.0071439014225972,0.5088066372963912,0.0071446061527663,0.0071438597335546
1046930,1,5.7270293,3.1416974,0.0050009625116463,0.0050010545265631,0.0050005699631832,0.005001302211994,0.4335933847729573,0.0050009164720845,0.5263989624548244,0.0050008803955984,0.0050006503924119,0.0050013162987366
780310,3,8.721725,5.8997097,0.0040012980651291,0.0040006694924851,0.0040014016143719,0.4563378376656105,0.0040009331155662,0.5116532701634068,0.0040018502371889,0.0040008757346926,0.0040010281073554,0.0040008358041933
933110,3,9.408644,6.6229153,0.0050014933838029,0.6402425964998025,0.0050003075616797,0.0050011795347751,0.0050008128924743,0.0050004505644197,0.3197501637260771,0.00500118572441,0.0050007707647525,0.0050010393478057
420,4,9.402294,2.4674695,0.0050015402436814,0.005000980005056,0.0050018252813416,0.0050013600900542,0.0050005745318013,0.0050007872015299,0.0050009351614771,0.7076308645339807,0.0050010672340503,0.2523600657170272
292030,0,12.462225,1.4820299,0.0076934753162123,0.0076928879757166,0.0076944568719714,0.0076945578253167,0.930756288598786,0.0076936209739773,0.0076937896244627,0.0076941985774583,0.0076933345073962,0.0076933897287021
460790,0,11.909242,0.27426258,0.0066683232949083,0.9399891987507852,0.006668044626717,0.0066683670279866,0.0066683772729163,0.0066672179991893,0.0066676116766963,0.0066682674148032,0.0066675556210252,0.0066670363149722
203160,4,10.850172,0.586175,0.0200027172937152,0.0200000000457401,0.8199798829602752,0.0200001678783686,0.0200032131229141,0.0200004147173999,0.0200009708596155,0.0200056096980224,0.0200046410779437,0.0200023823460048
1637320,1,5.8568463,1.9990371,0.0071436620767169,0.4509856605819906,0.0071444657627815,0.0071438024731623,0.007143369985578,0.4918619439666074,0.0071440973338318,0.0071450036054924,0.007144325640314,0.0071436685735247
